Binomial.1.2,Order.1.2,Family.1.2,log10density,log10BM,dataset
Eulemur_albifrons,Primates,Lemuridae,NA,3.361727836017593,mam
Eulemur_cinereiceps,Primates,Lemuridae,NA,3.2833012287035497,mam
Eulemur_collaris,Primates,Lemuridae,NA,3.3756636139608855,mam
Eulemur_coronatus,Primates,Lemuridae,NA,3.2174839442139063,mam
Eulemur_flavifrons,Primates,Lemuridae,NA,3.2671717284030137,mam
Eulemur_fulvus,Primates,Lemuridae,NA,3.3979400086720375,mam
Eulemur_macaco,Primates,Lemuridae,NA,3.278753600952829,mam
Eulemur_mongoz,Primates,Lemuridae,NA,3.130333768495006,mam
Eulemur_rubriventer,Primates,Lemuridae,NA,3.3010299956639813,mam
Eulemur_rufifrons,Primates,Lemuridae,NA,3.2600713879850747,mam
Eulemur_rufus,Primates,Lemuridae,NA,3.3756636139608855,mam
Eulemur_sanfordi,Primates,Lemuridae,NA,3.3521825181113627,mam
Euneomys_chinchilloides,Rodentia,Cricetidae,NA,1.9425041061680808,mam
Euneomys_fossor,Rodentia,Cricetidae,NA,1.919078092376074,mam
Euneomys_mordax,Rodentia,Cricetidae,NA,1.9138138523837167,mam
Euneomys_petersoni,Rodentia,Cricetidae,NA,1.919078092376074,mam
Euoticus_elegantulus,Primates,Galagidae,NA,2.4771212547196626,mam
Euoticus_pallidus,Primates,Galagidae,NA,2.361727836017593,mam
Eupetaurus_cinereus,Rodentia,Sciuridae,NA,3.3979400086720375,mam
Euphractus_sexcinctus,Cingulata,CingulataFam,NA,3.679691300817146,mam
Eupleres_goudotii,Carnivora,Eupleridae,NA,3.4771212547196626,mam
Eupleres_major,Carnivora,Eupleridae,NA,3.4338018249736004,mam
Euroscaptor_grandis,Eulipotyphla,Talpidae,NA,1.9479236198317265,mam
Euroscaptor_klossi,Eulipotyphla,Talpidae,NA,1.7664128471123994,mam
Euroscaptor_longirostris,Eulipotyphla,Talpidae,NA,1.6304278750250238,mam
Euroscaptor_micrura,Eulipotyphla,Talpidae,NA,1.7817553746524688,mam
Euroscaptor_mizura,Eulipotyphla,Talpidae,NA,1.550228353055094,mam
Euroscaptor_parvidens,Eulipotyphla,Talpidae,NA,1.857935264719429,mam
Euroscaptor_subanura,Eulipotyphla,Talpidae,NA,1.7774268223893113,mam
Euryoryzomys_emmonsae,Rodentia,Cricetidae,NA,1.8573324964312685,mam
Euryoryzomys_lamia,Rodentia,Cricetidae,NA,1.7817553746524688,mam
Euryoryzomys_legatus,Rodentia,Cricetidae,NA,1.7888751157754168,mam
Euryoryzomys_macconnelli,Rodentia,Cricetidae,NA,1.7634279935629373,mam
Euryoryzomys_nitidus,Rodentia,Cricetidae,NA,1.741939077729199,mam
Euryoryzomys_russatus,Rodentia,Cricetidae,NA,1.7817553746524688,mam
Euryzygomatomys_spinosus,Rodentia,Echimyidae,NA,2.2730012720637376,mam
Eutamias_sibiricus,Rodentia,Sciuridae,NA,1.9294189257142926,mam
Eutatus_seguini,Cingulata,CingulataFam,NA,5.15956719323362,mam
Exilisciurus_concinnus,Rodentia,Sciuridae,NA,1.4899584794248346,mam
Exilisciurus_exilis,Rodentia,Sciuridae,NA,1.2787536009528289,mam
Exilisciurus_whiteheadi,Rodentia,Sciuridae,NA,1.3010299956639813,mam
Felis_bieti,Carnivora,Felidae,NA,3.88930170250631,mam
Felis_chaus,Carnivora,Felidae,NA,3.8688207061975173,mam
Felis_margarita,Carnivora,Felidae,NA,3.40226138245468,mam
Felis_nigripes,Carnivora,Felidae,NA,3.113943352306837,mam
Felis_silvestris,Carnivora,Felidae,NA,3.7403626894942437,mam
Felovia_vae,Rodentia,Ctenodactylidae,NA,2.311753861055754,mam
Feroculus_feroculus,Eulipotyphla,Soricidae,NA,1.5563025007672873,mam
Fossa_fossana,Carnivora,Eupleridae,NA,3.1760912590556813,mam
Fukomys_anselli,Rodentia,Bathyergidae,NA,1.9344984512435677,mam
Fukomys_bocagei,Rodentia,Bathyergidae,NA,1.9731278535996986,mam
Fukomys_damarensis,Rodentia,Bathyergidae,NA,2.1855421548543754,mam
Fukomys_darlingi,Rodentia,Bathyergidae,NA,1.8122446968003694,mam
Fukomys_foxi,Rodentia,Bathyergidae,NA,2.164352855784437,mam
Fukomys_kafuensis,Rodentia,Bathyergidae,NA,1.968482948553935,mam
Fukomys_mechowi,Rodentia,Bathyergidae,NA,2.4345689040341987,mam
Fukomys_ochraceocinereus,Rodentia,Bathyergidae,NA,2.3010299956639813,mam
Fukomys_zechi,Rodentia,Bathyergidae,NA,2.348499570283838,mam
Funambulus_layardi,Rodentia,Sciuridae,NA,2.225309281725863,mam
Funambulus_palmarum,Rodentia,Sciuridae,NA,2.0350292822023683,mam
Funambulus_pennantii,Rodentia,Sciuridae,NA,1.9960736544852753,mam
Funambulus_sublineatus,Rodentia,Sciuridae,NA,1.8506462351830666,mam
Funambulus_tristriatus,Rodentia,Sciuridae,NA,2.143014800254095,mam
Funisciurus_anerythrus,Rodentia,Sciuridae,NA,2.3384564936046046,mam
Funisciurus_bayonii,Rodentia,Sciuridae,NA,2.130333768495006,mam
Funisciurus_carruthersi,Rodentia,Sciuridae,NA,2.456366033129043,mam
Funisciurus_congicus,Rodentia,Sciuridae,NA,2.0492180226701815,mam
Funisciurus_duchaillui,Rodentia,Sciuridae,NA,2.3010299956639813,mam
Funisciurus_isabella,Rodentia,Sciuridae,NA,2.037426497940624,mam
Funisciurus_lemniscatus,Rodentia,Sciuridae,NA,2.1492191126553797,mam
Funisciurus_leucogenys,Rodentia,Sciuridae,NA,2.3979400086720375,mam
Funisciurus_pyrropus,Rodentia,Sciuridae,NA,2.4727564493172123,mam
Funisciurus_substriatus,Rodentia,Sciuridae,NA,2.2695129442179165,mam
Galago_gallarum,Primates,Galagidae,NA,2.3979400086720375,mam
Galago_matschiei,Primates,Galagidae,NA,2.322219294733919,mam
Galago_moholi,Primates,Galagidae,NA,2.2041199826559246,mam
Galago_senegalensis,Primates,Galagidae,NA,2.3573630306151427,mam
Galagoides_cocos,Primates,Galagidae,NA,2.1583624920952498,mam
Galagoides_demidoff,Primates,Galagidae,NA,1.7788744720027396,mam
Galagoides_granti,Primates,Galagidae,NA,2.2005769267548483,mam
Galagoides_orinus,Primates,Galagidae,NA,1.9867717342662448,mam
Galagoides_rondoensis,Primates,Galagidae,NA,1.9253120914996495,mam
Galagoides_thomasi,Primates,Galagidae,NA,1.9986951583116557,mam
Galagoides_zanzibaricus,Primates,Galagidae,NA,2.002166061756508,mam
Galea_comes,Rodentia,Caviidae,NA,2.7056926965377035,mam
Galea_flavidens,Rodentia,Caviidae,NA,2.6532125137753435,mam
Galea_leucoblephara,Rodentia,Caviidae,NA,2.705007959333336,mam
Galea_musteloides,Rodentia,Caviidae,NA,2.681241237375587,mam
Galea_spixii,Rodentia,Caviidae,NA,2.513483956704257,mam
Galemys_pyrenaicus,Eulipotyphla,Talpidae,NA,1.7795964912578246,mam
Galenomys_garleppi,Rodentia,Cricetidae,NA,1.7730546933642626,mam
Galeopterus_variegatus,Dermoptera,Cynocephalidae,NA,3.005395031886706,mam
Galictis_cuja,Carnivora,Mustelidae,NA,3,mam
Galictis_vittata,Carnivora,Mustelidae,NA,3.505149978319906,mam
Galidia_elegans,Carnivora,Eupleridae,NA,2.9030899869919438,mam
Galidictis_fasciata,Carnivora,Eupleridae,NA,2.7403626894942437,mam
Galidictis_grandidieri,Carnivora,Eupleridae,NA,3.146128035678238,mam
Gazella_atlantica,Cetartiodactyla,Bovidae,NA,4.648360010980932,mam
Gazella_bennettii,Cetartiodactyla,Bovidae,NA,4.276845376421444,mam
Gazella_bilkis,Cetartiodactyla,Bovidae,NA,4.685741738602264,mam
Gazella_cuvieri,Cetartiodactyla,Bovidae,NA,4.3979400086720375,mam
Gazella_dorcas,Cetartiodactyla,Bovidae,NA,4.361729724250366,mam
Gazella_gazella,Cetartiodactyla,Bovidae,NA,4.356979492002202,mam
Gazella_leptoceros,Cetartiodactyla,Bovidae,NA,4.346352974450639,mam
Gazella_marica,Cetartiodactyla,Bovidae,NA,4.3053513694466234,mam
Gazella_saudiya,Cetartiodactyla,Bovidae,NA,4.204119982655925,mam
Gazella_spekei,Cetartiodactyla,Bovidae,NA,4.301029995663981,mam
Gazella_subgutturosa,Cetartiodactyla,Bovidae,NA,4.45484486000851,mam
Gazella_tingitana,Cetartiodactyla,Bovidae,NA,4.395799751926985,mam
Genetta_abyssinica,Carnivora,Viverridae,NA,3.2174839442139063,mam
Genetta_angolensis,Carnivora,Viverridae,NA,3.2174839442139063,mam
Genetta_bourloni,Carnivora,Viverridae,NA,3.2430380486862944,mam
Genetta_cristata,Carnivora,Viverridae,NA,3.3979400086720375,mam
Genetta_genetta,Carnivora,Viverridae,NA,3.255272505103306,mam
Genetta_johnstoni,Carnivora,Viverridae,NA,3.3473300153169503,mam
Genetta_maculata,Carnivora,Viverridae,NA,3.3473300153169503,mam
Genetta_pardina,Carnivora,Viverridae,NA,3.4913616938342726,mam
Genetta_piscivora,Carnivora,Viverridae,NA,3.4771212547196626,mam
Genetta_poensis,Carnivora,Viverridae,NA,3.3521825181113627,mam
Genetta_servalina,Carnivora,Viverridae,NA,3.0232524596337114,mam
Genetta_thierryi,Carnivora,Viverridae,NA,3.146128035678238,mam
Genetta_tigrina,Carnivora,Viverridae,NA,3.3473300153169503,mam
Genetta_victoriae,Carnivora,Viverridae,NA,3.4771212547196626,mam
Geocapromys_brownii,Rodentia,Echimyidae,NA,3.1760912590556813,mam
Geocapromys_columbianus,Rodentia,Echimyidae,NA,3.093421685162235,mam
Geocapromys_ingrahami,Rodentia,Echimyidae,NA,2.9030899869919438,mam
Geocapromys_spA,Rodentia,Echimyidae,NA,3.0863598306747484,mam
Geocapromys_thoracatus,Rodentia,Echimyidae,NA,2.949390006644913,mam
Geogale_aurita,Afrosoricida,Tenrecidae,NA,0.8450980400142568,mam
Geomys_arenarius,Rodentia,Geomyidae,NA,2.3138672203691533,mam
Geomys_attwateri,Rodentia,Geomyidae,NA,2.0784568180532927,mam
Geomys_breviceps,Rodentia,Geomyidae,NA,2.02201573981772,mam
Geomys_bursarius,Rodentia,Geomyidae,NA,2.3811150807098507,mam
Geomys_knoxjonesi,Rodentia,Geomyidae,NA,2.2367890994092927,mam
Geomys_personatus,Rodentia,Geomyidae,NA,2.598790506763115,mam
Geomys_pinetis,Rodentia,Geomyidae,NA,1.9294189257142926,mam
Geomys_texensis,Rodentia,Geomyidae,NA,2.4139699717480614,mam
Geomys_tropicalis,Rodentia,Geomyidae,NA,2.5440680443502757,mam
Georychus_capensis,Rodentia,Bathyergidae,NA,2.36679638328673,mam
Geoxus_valdivianus,Rodentia,Cricetidae,NA,1.4983105537896004,mam
Gerbilliscus_afra,Rodentia,Muridae,NA,1.9867717342662448,mam
Gerbilliscus_boehmi,Rodentia,Muridae,NA,1.9822712330395684,mam
Gerbilliscus_brantsii,Rodentia,Muridae,NA,2.0584260244570056,mam
Gerbilliscus_gambiana,Rodentia,Muridae,NA,2.0588054866759067,mam
Gerbilliscus_guineae,Rodentia,Muridae,NA,2.010723865391773,mam
Gerbilliscus_inclusus,Rodentia,Muridae,NA,2.0737183503461227,mam
Gerbilliscus_kempi,Rodentia,Muridae,NA,2.0043213737826426,mam
Gerbilliscus_leucogaster,Rodentia,Muridae,NA,1.8621313793130372,mam
Gerbilliscus_nigricaudus,Rodentia,Muridae,NA,2.089905111439398,mam
Gerbilliscus_phillipsi,Rodentia,Muridae,NA,1.7986506454452689,mam
Gerbilliscus_robustus,Rodentia,Muridae,NA,1.9822712330395684,mam
Gerbilliscus_validus,Rodentia,Muridae,NA,2.0322157032979815,mam
Gerbillurus_paeba,Rodentia,Muridae,NA,1.3673559210260189,mam
Gerbillurus_setzeri,Rodentia,Muridae,NA,1.5831987739686226,mam
Gerbillurus_tytonis,Rodentia,Muridae,NA,1.4913616938342726,mam
Gerbillurus_vallinus,Rodentia,Muridae,NA,1.5477747053878226,mam
Gerbillus_acticola,Rodentia,Muridae,NA,1.7101173651118162,mam
Gerbillus_agag,Rodentia,Muridae,NA,1.404833716619938,mam
Gerbillus_amoenus,Rodentia,Muridae,NA,1.3979400086720377,mam
Gerbillus_andersoni,Rodentia,Muridae,NA,1.3891660843645324,mam
Gerbillus_aquilus,Rodentia,Muridae,NA,1.6414741105040995,mam
Gerbillus_bottai,Rodentia,Muridae,NA,0.8388490907372553,mam
Gerbillus_brockmani,Rodentia,Muridae,NA,1.187520720836463,mam
Gerbillus_burtoni,Rodentia,Muridae,NA,1.4668676203541096,mam
Gerbillus_campestris,Rodentia,Muridae,NA,1.4533183400470377,mam
Gerbillus_cheesmani,Rodentia,Muridae,NA,1.4471580313422192,mam
Gerbillus_cosensis,Rodentia,Muridae,NA,1.505149978319906,mam
Gerbillus_dasyurus,Rodentia,Muridae,NA,1.3710678622717363,mam
Gerbillus_dunni,Rodentia,Muridae,NA,1.3838153659804313,mam
Gerbillus_famulus,Rodentia,Muridae,NA,1.568201724066995,mam
Gerbillus_floweri,Rodentia,Muridae,NA,1.7481880270062005,mam
Gerbillus_gerbillus,Rodentia,Muridae,NA,1.3979400086720377,mam
Gerbillus_gleadowi,Rodentia,Muridae,NA,1.380211241711606,mam
Gerbillus_grobbeni,Rodentia,Muridae,NA,1.3979400086720377,mam
Gerbillus_harwoodi,Rodentia,Muridae,NA,1.0453229787866574,mam
Gerbillus_henleyi,Rodentia,Muridae,NA,0.9030899869919435,mam
Gerbillus_hesperinus,Rodentia,Muridae,NA,1.4800069429571505,mam
Gerbillus_hoogstraali,Rodentia,Muridae,NA,1.3838153659804313,mam
Gerbillus_jamesi,Rodentia,Muridae,NA,1.6283889300503116,mam
Gerbillus_juliani,Rodentia,Muridae,NA,0.8129133566428556,mam
Gerbillus_latastei,Rodentia,Muridae,NA,1.5976951859255124,mam
Gerbillus_lowei,Rodentia,Muridae,NA,1.5774917998372253,mam
Gerbillus_mackillingini,Rodentia,Muridae,NA,1.235528446907549,mam
Gerbillus_maghrebi,Rodentia,Muridae,NA,1.662757831681574,mam
Gerbillus_mesopotamiae,Rodentia,Muridae,NA,1.3010299956639813,mam
Gerbillus_muriculus,Rodentia,Muridae,NA,0.8512583487190752,mam
Gerbillus_nancillus,Rodentia,Muridae,NA,0.6127838567197355,mam
Gerbillus_nanus,Rodentia,Muridae,NA,1.3324384599156054,mam
Gerbillus_nigeriae,Rodentia,Muridae,NA,1.4281347940287887,mam
Gerbillus_occiduus,Rodentia,Muridae,NA,1.436162647040756,mam
Gerbillus_percivali,Rodentia,Muridae,NA,1.2201080880400552,mam
Gerbillus_perpallidus,Rodentia,Muridae,NA,1.5599066250361124,mam
Gerbillus_poecilops,Rodentia,Muridae,NA,1.4983105537896004,mam
Gerbillus_principulus,Rodentia,Muridae,NA,1.2041199826559248,mam
Gerbillus_pulvinatus,Rodentia,Muridae,NA,1.4653828514484182,mam
Gerbillus_pusillus,Rodentia,Muridae,NA,1.2405492482825997,mam
Gerbillus_pyramidum,Rodentia,Muridae,NA,1.7160033436347992,mam
Gerbillus_rosalinda,Rodentia,Muridae,NA,1.4409090820652177,mam
Gerbillus_rupicola,Rodentia,Muridae,NA,1.568201724066995,mam
Gerbillus_simoni,Rodentia,Muridae,NA,1.2405492482825997,mam
Gerbillus_somalicus,Rodentia,Muridae,NA,1.3463529744506386,mam
Gerbillus_stigmonyx,Rodentia,Muridae,NA,1.3710678622717363,mam
Gerbillus_tarabuli,Rodentia,Muridae,NA,1.6283889300503116,mam
Gerbillus_watersi,Rodentia,Muridae,NA,1.0170333392987803,mam
Giraffa_camelopardalis,Cetartiodactyla,Giraffidae,NA,5.954240000175069,mam
Glaucomys_sabrinus,Rodentia,Sciuridae,NA,2.220108088040055,mam
Glaucomys_volans,Rodentia,Sciuridae,NA,1.8055008581584002,mam
Glironia_venusta,Didelphimorphia,Didelphidae,NA,2.0569048513364727,mam
Glirulus_japonicus,Rodentia,Gliridae,NA,1.4313637641589874,mam
Glis_glis,Rodentia,Gliridae,NA,2.0969100130080562,mam
Glossotherium_robustum,Pilosa,Mylodontidae,NA,6.233757362965511,mam
Glyphotes_simus,Rodentia,Sciuridae,NA,1.6989700043360187,mam
Glyptodon_clavipes,Cingulata,CingulataFam,NA,6.301029995663981,mam
Glyptodon_reticulatus,Cingulata,CingulataFam,NA,5.935507265824713,mam
Glyptotherium_cylindricum,Cingulata,CingulataFam,NA,5.750238323206404,mam
Glyptotherium_floridanum,Cingulata,CingulataFam,NA,6.041392685158225,mam
Golunda_ellioti,Rodentia,Muridae,NA,1.7846172926328754,mam
Gorilla_beringei,Primates,Hominidae,NA,5.113943352306837,mam
Gorilla_gorilla,Primates,Hominidae,NA,5.082605872697899,mam
Gracilinanus_aceramarcae,Didelphimorphia,Didelphidae,NA,1.3117538610557542,mam
Gracilinanus_agilis,Didelphimorphia,Didelphidae,NA,1.3424226808222062,mam
Gracilinanus_dryas,Didelphimorphia,Didelphidae,NA,1.255272505103306,mam
Gracilinanus_emiliae,Didelphimorphia,Didelphidae,NA,0.8808135922807914,mam
Gracilinanus_marica,Didelphimorphia,Didelphidae,NA,1.376576957056512,mam
Gracilinanus_microtarsus,Didelphimorphia,Didelphidae,NA,1.4913616938342726,mam
Grammomys_aridulus,Rodentia,Muridae,NA,1.5921767573958667,mam
Grammomys_buntingi,Rodentia,Muridae,NA,1.5921767573958667,mam
Grammomys_caniceps,Rodentia,Muridae,NA,1.5921767573958667,mam
Grammomys_cometes,Rodentia,Muridae,NA,1.6857417386022637,mam
Grammomys_dolichurus,Rodentia,Muridae,NA,1.6148972160331345,mam
Grammomys_dryas,Rodentia,Muridae,NA,1.5921767573958667,mam
Grammomys_gigas,Rodentia,Muridae,NA,1.5921767573958667,mam
Grammomys_ibeanus,Rodentia,Muridae,NA,1.6148972160331345,mam
Grammomys_kuru,Rodentia,Muridae,NA,1.7160033436347992,mam
Grammomys_macmillani,Rodentia,Muridae,NA,1.5563025007672873,mam
Grammomys_minnae,Rodentia,Muridae,NA,1.5563025007672873,mam
Grammomys_selousi,Rodentia,Muridae,NA,1.6374897295125106,mam
Graomys_centralis,Rodentia,Cricetidae,NA,1.9030899869919435,mam
Graomys_domorum,Rodentia,Cricetidae,NA,2.0086001717619175,mam
Graomys_edithae,Rodentia,Cricetidae,NA,1.606381365110605,mam
Graomys_griseoflavus,Rodentia,Cricetidae,NA,1.8293037728310249,mam
Graphiurus_angolensis,Rodentia,Gliridae,NA,1.3747483460101038,mam
Graphiurus_christyi,Rodentia,Gliridae,NA,1.3560258571931227,mam
Graphiurus_crassicaudatus,Rodentia,Gliridae,NA,1.3729120029701065,mam
Graphiurus_johnstoni,Rodentia,Gliridae,NA,1.290034611362518,mam
Graphiurus_kelleni,Rodentia,Gliridae,NA,1.3031960574204888,mam
Graphiurus_lorraineus,Rodentia,Gliridae,NA,1.2253092817258628,mam
Graphiurus_microtis,Rodentia,Gliridae,NA,1.1903316981702914,mam
Graphiurus_monardi,Rodentia,Gliridae,NA,1.5658478186735176,mam
Graphiurus_murinus,Rodentia,Gliridae,NA,1.4771212547196624,mam
Graphiurus_nagtglasii,Rodentia,Gliridae,NA,1.6532125137753437,mam
Graphiurus_ocularis,Rodentia,Gliridae,NA,1.481442628502305,mam
Graphiurus_platyops,Rodentia,Gliridae,NA,1.6637009253896482,mam
Graphiurus_rupicola,Rodentia,Gliridae,NA,1.72916478969277,mam
Graphiurus_surdus,Rodentia,Gliridae,NA,1.3979400086720377,mam
Gulo_gulo,Carnivora,Mustelidae,NA,4.230770691000255,mam
Gymnobelideus_leadbeateri,Diprotodontia,Petauridae,NA,2.103803720955957,mam
Gymnuromys_roberti,Rodentia,Nesomyidae,NA,1.9890046156985368,mam
Habromys_chinanteco,Rodentia,Cricetidae,NA,1.6020599913279623,mam
Habromys_delicatulus,Rodentia,Cricetidae,NA,1.0170333392987803,mam
Habromys_ixtlani,Rodentia,Cricetidae,NA,1.9703468762300933,mam
Habromys_lepturus,Rodentia,Cricetidae,NA,1.9294189257142926,mam
Habromys_lophurus,Rodentia,Cricetidae,NA,1.6020599913279623,mam
Habromys_schmidlyi,Rodentia,Cricetidae,NA,1.130333768495006,mam
Habromys_simulatus,Rodentia,Cricetidae,NA,1.6020599913279623,mam
Hadromys_humei,Rodentia,Muridae,NA,1.7708520116421442,mam
Hadromys_yunnanensis,Rodentia,Muridae,NA,1.7708520116421442,mam
Hadropithecus_stenognathus,Primates,Archaeolemuridae,NA,4.544068044350276,mam
Haeromys_margarettae,Rodentia,Muridae,NA,1.1038037209559568,mam
Haeromys_minahassae,Rodentia,Muridae,NA,1.167317334748176,mam
Haeromys_pusillus,Rodentia,Muridae,NA,1.0170333392987803,mam
Handleyomys_alfaroi,Rodentia,Cricetidae,NA,1.5224442335063197,mam
Handleyomys_chapmani,Rodentia,Cricetidae,NA,1.6989700043360187,mam
Handleyomys_fuscatus,Rodentia,Cricetidae,NA,1.6946051989335686,mam
Handleyomys_intectus,Rodentia,Cricetidae,NA,1.7817553746524688,mam
Handleyomys_melanotis,Rodentia,Cricetidae,NA,1.6989700043360187,mam
Handleyomys_rhabdops,Rodentia,Cricetidae,NA,1.5185139398778875,mam
Handleyomys_rostratus,Rodentia,Cricetidae,NA,1.6384892569546374,mam
Handleyomys_saturatior,Rodentia,Cricetidae,NA,1.423245873936808,mam
Hapalemur_alaotrensis,Primates,Lemuridae,NA,3.093421685162235,mam
Hapalemur_aureus,Primates,Lemuridae,NA,3.161368002234975,mam
Hapalemur_griseus,Primates,Lemuridae,NA,2.9542425094393248,mam
Hapalemur_meridionalis,Primates,Lemuridae,NA,2.9542425094393248,mam
Hapalemur_occidentalis,Primates,Lemuridae,NA,2.929418925714293,mam
Hapalomys_delacouri,Rodentia,Muridae,NA,1.808210972924222,mam
Hapalomys_longicaudatus,Rodentia,Muridae,NA,1.845098040014257,mam
Haploidoceros_mediterraneus,Cetartiodactyla,Cervidae,NA,5,mam
Heimyscus_fumosus,Rodentia,Muridae,NA,1.1553360374650619,mam
Helarctos_malayanus,Carnivora,Ursidae,NA,4.6674529528899535,mam
Heliophobius_argenteocinereus,Rodentia,Bathyergidae,NA,2.2576785748691846,mam
Heliosciurus_gambianus,Rodentia,Sciuridae,NA,2.469822015978163,mam
Heliosciurus_mutabilis,Rodentia,Sciuridae,NA,2.591064607026499,mam
Heliosciurus_punctatus,Rodentia,Sciuridae,NA,2.2405492482826,mam
Heliosciurus_rufobrachium,Rodentia,Sciuridae,NA,2.569958818096594,mam
Heliosciurus_ruwenzorii,Rodentia,Sciuridae,NA,2.4638929889859074,mam
Heliosciurus_undulatus,Rodentia,Sciuridae,NA,2.5407047833107623,mam
Helogale_hirtula,Carnivora,Herpestidae,NA,2.4608978427565478,mam
Helogale_parvula,Carnivora,Herpestidae,NA,2.4771212547196626,mam
Hemiauchenia_macrocephala,Cetartiodactyla,Camelidae,NA,5.041392685158225,mam
Hemiauchenia_paradoxa,Cetartiodactyla,Camelidae,NA,6,mam
Hemibelideus_lemuroides,Diprotodontia,Pseudocheiridae,NA,2.978864984347657,mam
Hemicentetes_nigriceps,Afrosoricida,Tenrecidae,NA,2.0530784434834195,mam
Hemicentetes_semispinosus,Afrosoricida,Tenrecidae,NA,2.139249217571607,mam
Hemiechinus_auritus,Eulipotyphla,Erinaceidae,NA,2.534026106056135,mam
Hemiechinus_collaris,Eulipotyphla,Erinaceidae,NA,2.1492191126553797,mam
Hemigalus_derbyanus,Carnivora,Viverridae,NA,3.3659557226656793,mam
Hemitragus_cedrensis,Cetartiodactyla,Bovidae,NA,4.810232517995084,mam
Hemitragus_jemlahicus,Cetartiodactyla,Bovidae,NA,4.546542663478131,mam
Herpailurus_yagouaroundi,Carnivora,Felidae,NA,3.896245047576059,mam
Herpestes_auropunctatus,Carnivora,Herpestidae,NA,2.6843964784190204,mam
Herpestes_brachyurus,Carnivora,Herpestidae,NA,3.2679925903655827,mam
Herpestes_edwardsii,Carnivora,Herpestidae,NA,3.1219535835452987,mam
Herpestes_flavescens,Carnivora,Herpestidae,NA,2.8750612633917,mam
Herpestes_fuscus,Carnivora,Herpestidae,NA,3.4313637641589874,mam
Herpestes_ichneumon,Carnivora,Herpestidae,NA,3.7139103541289553,mam
Herpestes_javanicus,Carnivora,Herpestidae,NA,2.8750612633917,mam
Herpestes_naso,Carnivora,Herpestidae,NA,3.4771212547196626,mam
Herpestes_ochraceus,Carnivora,Herpestidae,NA,2.6972293427597176,mam
Herpestes_pulverulentus,Carnivora,Herpestidae,NA,2.9014583213961123,mam
Herpestes_sanguineus,Carnivora,Herpestidae,NA,2.7403626894942437,mam
Herpestes_semitorquatus,Carnivora,Herpestidae,NA,3.5440680443502757,mam
Herpestes_smithii,Carnivora,Herpestidae,NA,3.250907699700856,mam
Herpestes_urva,Carnivora,Herpestidae,NA,3.270259475526624,mam
Herpestes_vitticollis,Carnivora,Herpestidae,NA,3.4108784164200867,mam
Heterocephalus_glaber,Rodentia,Bathyergidae,NA,1.7403626894942439,mam
Heterogeomys_cherriei,Rodentia,Geomyidae,NA,2.3521825181113627,mam
Heterogeomys_dariensis,Rodentia,Geomyidae,NA,2.6414741105040997,mam
Heterohyrax_brucei,Hyracoidea,Procaviidae,NA,3.4191293077419758,mam
Heteromys_adspersus,Rodentia,Heteromyidae,NA,1.8129133566428555,mam
Heteromys_anomalus,Rodentia,Heteromyidae,NA,1.845098040014257,mam
Heteromys_australis,Rodentia,Heteromyidae,NA,1.7558748556724915,mam
Heteromys_desmarestianus,Rodentia,Heteromyidae,NA,1.8603380065709938,mam
Heteromys_gaumeri,Rodentia,Heteromyidae,NA,1.8034571156484138,mam
Heteromys_irroratus,Rodentia,Heteromyidae,NA,1.6989700043360187,mam
Heteromys_nelsoni,Rodentia,Heteromyidae,NA,1.7339992865383869,mam
Heteromys_oasicus,Rodentia,Heteromyidae,NA,1.6414741105040995,mam
Heteromys_oresterus,Rodentia,Heteromyidae,NA,1.8739015978644613,mam
Heteromys_pictus,Rodentia,Heteromyidae,NA,1.6020599913279623,mam
Heteromys_salvini,Rodentia,Heteromyidae,NA,1.6232492903979006,mam
Heteromys_spectabilis,Rodentia,Heteromyidae,NA,1.8129133566428555,mam
Heteromys_teleus,Rodentia,Heteromyidae,NA,1.9444826721501687,mam
