"Binomial.1.2","Order.1.2","Family.1.2","Genus.1.2","Species.1.2","Genus.1.1","Species.1.1","Genus.1.0","Species.1.0","EltonTraits.1.0.Genus","EltonTraits.1.0.Species","EltonTraits.1.0.Status","Departure.From.IUCN.2016.3.Taxonomy","Intrafamily.Ages.Generated.From.Genetic.Data","Analyzed.Intrafamily.Phylogeny","Included.In.Small.Tree","Hierachical.Level","Markers","Bases","Placement","Placement.Source","Taxonomy.Source","Dating.Source"
"Sus_ahoenobarbus","Cetartiodactyla","Suidae","Sus","ahoenobarbus","Sus","ahoenobarbus","Sus","ahoenobarbus","Sus","ahoenobarbus","000 Exact match","000 None","Yes","Version 1.1","No","4",0,0,"Sus barbatus and Sus ahoenobarbus sisters rest of genus unresolved","Nature 446, 507-512 (2007)",NA,NA
"Sus_barbatus","Cetartiodactyla","Suidae","Sus","barbatus","Sus","barbatus","Sus","barbatus","Sus","barbatus","000 Exact match","000 None","Yes","Version 1.1","Yes","2",9,4646,NA,NA,NA,NA
"Sus_brachgnathus","Cetartiodactyla","Suidae","Sus","brachgnathus","Sus","brachgnathus","Sus","brachgnathus","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Added","Yes","Version 1.1","Yes","4",0,0,"Sister to Sus verrucosus","Hardjasasmita, Suidae in Indonesia, Scripta Geol. 85 (1987)","Palaeogeography, Palaeoclimatology, Palaeoecology 171:385-408 (2001)","Palaeogeography, Palaeoclimatology, Palaeoecology 171:385-408 (2001)"
"Sus_bucculentus","Cetartiodactyla","Suidae","Sus","bucculentus","Sus","bucculentus","Sus","bucculentus","Sus","bucculentus","000 Exact match","000 None","Yes","Version 1.1","No","4",0,0,"Sus barbatus and Sus ahoenobarbus sisters rest of genus unresolved","Nature 446, 507-512 (2007)",NA,NA
"Sus_cebifrons","Cetartiodactyla","Suidae","Sus","cebifrons","Sus","cebifrons","Sus","cebifrons","Sus","cebifrons","000 Exact match","000 None","Yes","Version 1.1","Yes","3",1,2232,NA,NA,NA,NA
"Sus_celebensis","Cetartiodactyla","Suidae","Sus","celebensis","Sus","celebensis","Sus","celebensis","Sus","celebensis","000 Exact match","000 None","Yes","Version 1.1","Yes","2",9,4643,NA,NA,NA,NA
"Sus_oliveri","Cetartiodactyla","Suidae","Sus","oliveri","Sus","oliveri","Sus","oliveri","Sus","oliveri","000 Exact match","000 None","Yes","Version 1.1","No","4",0,0,"Sus barbatus and Sus ahoenobarbus sisters rest of genus unresolved","Nature 446, 507-512 (2007)",NA,NA
"Sus_philippensis","Cetartiodactyla","Suidae","Sus","philippensis","Sus","philippensis","Sus","philippensis","Sus","philippensis","000 Exact match","000 None","Yes","Version 1.1","Yes","3",1,1140,NA,NA,NA,NA
"Sus_scrofa","Cetartiodactyla","Suidae","Sus","scrofa","Sus","scrofa","Sus","scrofa","Sus","scrofa","000 Exact match","000 None","Yes","Version 1.1","Yes","1",9,5401,NA,NA,NA,NA
"Sus_verrucosus","Cetartiodactyla","Suidae","Sus","verrucosus","Sus","verrucosus","Sus","verrucosus","Sus","verrucosus","000 Exact match","000 None","Yes","Version 1.1","Yes","2",9,4642,NA,NA,NA,NA
"Syconycteris_australis","Chiroptera","Pteropodidae","Syconycteris","australis","Syconycteris","australis","Syconycteris","australis","Syconycteris","australis","000 Exact match","000 None","No","Version 1.0","Yes","2",5,9075,NA,NA,NA,NA
"Syconycteris_carolinae","Chiroptera","Pteropodidae","Syconycteris","carolinae","Syconycteris","carolinae","Syconycteris","carolinae","Syconycteris","carolinae","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Syconycteris_hobbit","Chiroptera","Pteropodidae","Syconycteris","hobbit","Syconycteris","hobbit","Syconycteris","hobbit","Syconycteris","hobbit","000 Exact match","000 None","No","Version 1.0","No","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Sylvicapra_grimmia","Cetartiodactyla","Bovidae","Sylvicapra","grimmia","Sylvicapra","grimmia","Sylvicapra","grimmia","Sylvicapra","grimmia","000 Exact match","000 None","No","Version 1.0","Yes","2",5,3488,NA,NA,NA,NA
"Sylvilagus_aquaticus","Lagomorpha","Leporidae","Sylvilagus","aquaticus","Sylvilagus","aquaticus","Sylvilagus","aquaticus","Sylvilagus","aquaticus","000 Exact match","000 None","No","Version 1.0","Yes","2",6,3858,NA,NA,NA,NA
"Sylvilagus_audubonii","Lagomorpha","Leporidae","Sylvilagus","audubonii","Sylvilagus","audubonii","Sylvilagus","audubonii","Sylvilagus","audubonii","000 Exact match","000 None","No","Version 1.0","Yes","2",6,3859,NA,NA,NA,NA
"Sylvilagus_bachmani","Lagomorpha","Leporidae","Sylvilagus","bachmani","Sylvilagus","bachmani","Sylvilagus","bachmani","Sylvilagus","bachmani","000 Exact match","000 None","No","Version 1.0","No","4",0,0,"Sylvilagus mansuetus and Sylvilagus bachmani basal to all other species in genus","Nature 446, 507-512 (2007)",NA,NA
"Sylvilagus_brasiliensis","Lagomorpha","Leporidae","Sylvilagus","brasiliensis","Sylvilagus","brasiliensis","Sylvilagus","brasiliensis","Sylvilagus","brasiliensis","000 Exact match","000 None","No","Version 1.0","No","4",0,0," 4 way polytomy between Sylvilagus palustris, Sylvilagus palustris, Sylvilagus insonus and (Sylvilagus brasiliensis and Sylvilagus dicei)","Nature 446, 507-512 (2007)",NA,NA
"Sylvilagus_cognatus","Lagomorpha","Leporidae","Sylvilagus","cognatus","Sylvilagus","cognatus","Sylvilagus","cognatus","Sylvilagus","cognatus","000 Exact match","000 None","No","Version 1.0","No","4",0,0,"Sylvilagus floridanus, Sylvilagus robustus and Sylvilagus cognatus a tritomy","Nature 446, 507-512 (2007)",NA,NA
"Sylvilagus_cunicularius","Lagomorpha","Leporidae","Sylvilagus","cunicularius","Sylvilagus","cunicularius","Sylvilagus","cunicularius","Sylvilagus","cunicularius","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Sylvilagus graysoni and Sylvilagus cunicularius combined sister to (Sylvilagus cognatus, Sylvilagus floridanus and Sylvilagus robustus)","Nature 446, 507-512 (2007)",NA,NA
"Sylvilagus_dicei","Lagomorpha","Leporidae","Sylvilagus","dicei","Sylvilagus","dicei","Sylvilagus","dicei","Sylvilagus","dicei","000 Exact match","000 None","No","Version 1.0","No","4",0,0," 4 way polytomy between Sylvilagus palustris, Sylvilagus palustris, Sylvilagus insonus and (Sylvilagus brasiliensis and Sylvilagus dicei)","Nature 446, 507-512 (2007)",NA,NA
"Sylvilagus_floridanus","Lagomorpha","Leporidae","Sylvilagus","floridanus","Sylvilagus","floridanus","Sylvilagus","floridanus","Sylvilagus","floridanus","000 Exact match","000 None","No","Version 1.0","Yes","2",6,3860,NA,NA,NA,NA
"Sylvilagus_graysoni","Lagomorpha","Leporidae","Sylvilagus","graysoni","Sylvilagus","graysoni","Sylvilagus","graysoni","Sylvilagus","graysoni","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Sylvilagus graysoni and Sylvilagus cunicularius combined sister to (Sylvilagus cognatus, Sylvilagus floridanus and Sylvilagus robustus)","Nature 446, 507-512 (2007)",NA,NA
"Sylvilagus_insonus","Lagomorpha","Leporidae","Sylvilagus","insonus","Sylvilagus","insonus","Sylvilagus","insonus","Sylvilagus","insonus","000 Exact match","000 None","No","Version 1.0","No","4",0,0," 4 way polytomy between Sylvilagus palustris, Sylvilagus palustris, Sylvilagus insonus and (Sylvilagus brasiliensis and Sylvilagus dicei)","Nature 446, 507-512 (2007)",NA,NA
"Sylvilagus_mansuetus","Lagomorpha","Leporidae","Sylvilagus","mansuetus","Sylvilagus","mansuetus","Sylvilagus","mansuetus","Sylvilagus","mansuetus","000 Exact match","000 None","No","Version 1.0","No","4",0,0,"Sylvilagus mansuetus and Sylvilagus bachmani basal to all other species in genus","Nature 446, 507-512 (2007)",NA,NA
"Sylvilagus_nuttallii","Lagomorpha","Leporidae","Sylvilagus","nuttallii","Sylvilagus","nuttallii","Sylvilagus","nuttallii","Sylvilagus","nuttallii","000 Exact match","000 None","No","Version 1.0","Yes","2",6,3858,NA,NA,NA,NA
"Sylvilagus_obscurus","Lagomorpha","Leporidae","Sylvilagus","obscurus","Sylvilagus","obscurus","Sylvilagus","obscurus","Sylvilagus","obscurus","000 Exact match","000 None","No","Version 1.0","Yes","2",6,3859,NA,NA,NA,NA
"Sylvilagus_palustris","Lagomorpha","Leporidae","Sylvilagus","palustris","Sylvilagus","palustris","Sylvilagus","palustris","Sylvilagus","palustris","000 Exact match","000 None","No","Version 1.0","Yes","2",6,3858,NA,NA,NA,NA
"Sylvilagus_robustus","Lagomorpha","Leporidae","Sylvilagus","robustus","Sylvilagus","robustus","Sylvilagus","robustus","Sylvilagus","robustus","000 Exact match","000 None","No","Version 1.0","Yes","3",1,647,NA,NA,NA,NA
"Sylvilagus_transitionalis","Lagomorpha","Leporidae","Sylvilagus","transitionalis","Sylvilagus","transitionalis","Sylvilagus","transitionalis","Sylvilagus","transitionalis","000 Exact match","000 None","No","Version 1.0","Yes","3",1,1121,NA,NA,NA,NA
"Sylvilagus_varynaensis","Lagomorpha","Leporidae","Sylvilagus","varynaensis","Sylvilagus","varynaensis","Sylvilagus","varynaensis","Sylvilagus","varynaensis","000 Exact match","000 None","No","Version 1.0","No","4",0,0,"Sister to Sylvilagus aquaticus,  Sylvilagus brasiliensis, Sylvilagus dicei, Sylvilagus palustris or Sylvilagus insonus","Subgenus",NA,NA
"Sylvisorex_akaibei","Eulipotyphla","Soricidae","Sylvisorex","akaibei","000 Species not yet considered valid","000 Species not yet considered valid","000 Species not yet considered valid","000 Species not yet considered valid","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","No","Version 1.0","No","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Sylvisorex_camerunensis","Eulipotyphla","Soricidae","Sylvisorex","camerunensis","Sylvisorex","camerunensis","Sylvisorex","camerunensis","Sylvisorex","camerunensis","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Sister to Sylvisorex granti","Formerly considered conspecific",NA,NA
"Sylvisorex_granti","Eulipotyphla","Soricidae","Sylvisorex","granti","Sylvisorex","granti","Sylvisorex","granti","Sylvisorex","granti","000 Exact match","000 None","No","Version 1.0","Yes","3",1,561,NA,NA,NA,NA
"Sylvisorex_howelli","Eulipotyphla","Soricidae","Sylvisorex","howelli","Sylvisorex","howelli","Sylvisorex","howelli","Sylvisorex","howelli","000 Exact match","000 None","No","Version 1.0","Yes","3",1,561,NA,NA,NA,NA
"Sylvisorex_isabellae","Eulipotyphla","Soricidae","Sylvisorex","isabellae","Sylvisorex","isabellae","Sylvisorex","isabellae","Sylvisorex","isabellae","000 Exact match","000 None","No","Version 1.0","No","4",0,0,"Sister to Sylvisorex isabellae","Formerly considered conspecific",NA,NA
"Sylvisorex_johnstoni","Eulipotyphla","Soricidae","Sylvisorex","johnstoni","Sylvisorex","johnstoni","Sylvisorex","johnstoni","Sylvisorex","johnstoni","000 Exact match","000 None","No","Version 1.0","Yes","2",3,3566,NA,NA,NA,NA
"Sylvisorex_konganensis","Eulipotyphla","Soricidae","Sylvisorex","konganensis","Sylvisorex","konganensis","Sylvisorex","konganensis","Sylvisorex","konganensis","000 Exact match","000 None","No","Version 1.0","Yes","3",1,513,NA,NA,NA,NA
"Sylvisorex_lunaris","Eulipotyphla","Soricidae","Sylvisorex","lunaris","Sylvisorex","lunaris","Sylvisorex","lunaris","Sylvisorex","lunaris","000 Exact match","000 None","No","Version 1.0","Yes","2",3,2210,NA,NA,NA,NA
"Sylvisorex_morio","Eulipotyphla","Soricidae","Sylvisorex","morio","Sylvisorex","morio","Sylvisorex","morio","Sylvisorex","morio","000 Exact match","000 None","No","Version 1.0","No","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Sylvisorex_ollula","Eulipotyphla","Soricidae","Sylvisorex","ollula","Sylvisorex","ollula","Sylvisorex","ollula","Sylvisorex","ollula","000 Exact match","000 None","No","Version 1.0","Yes","2",3,3325,NA,NA,NA,NA
"Sylvisorex_oriundus","Eulipotyphla","Soricidae","Sylvisorex","oriundus","Sylvisorex","oriundus","Sylvisorex","oriundus","Sylvisorex","oriundus","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Sister to Sylvisorex ollula","Formerly considered conspecific",NA,NA
"Sylvisorex_pluvialis","Eulipotyphla","Soricidae","Sylvisorex","pluvialis","Sylvisorex","pluvialis","Sylvisorex","pluvialis","Sylvisorex","pluvialis","000 Exact match","000 None","No","Version 1.0","No","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Sylvisorex_silvanorum","Eulipotyphla","Soricidae","Sylvisorex","silvanorum","000 Species not yet considered valid","000 Species not yet considered valid","000 Species not yet considered valid","000 Species not yet considered valid","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 Accepted by us but not by EltonTraits 1.0","000 None","No","Version 1.0","No","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Sylvisorex_vulcanorum","Eulipotyphla","Soricidae","Sylvisorex","vulcanorum","Sylvisorex","vulcanorum","Sylvisorex","vulcanorum","Sylvisorex","vulcanorum","000 Exact match","000 None","No","Version 1.0","Yes","3",1,561,NA,NA,NA,NA
"Symphalangus_syndactylus","Primates","Hylobatidae","Symphalangus","syndactylus","Symphalangus","syndactylus","Symphalangus","syndactylus","Symphalangus","syndactylus","000 Exact match","000 None","Yes","Version 1.1","Yes","2",55,35694,NA,NA,NA,NA
"Synaptomys_borealis","Rodentia","Cricetidae","Synaptomys","borealis","Synaptomys","borealis","Synaptomys","borealis","Synaptomys","borealis","000 Exact match","000 None","No","Version 1.0","Yes","2",1,1136,NA,NA,NA,NA
"Synaptomys_cooperi","Rodentia","Cricetidae","Synaptomys","cooperi","Synaptomys","cooperi","Synaptomys","cooperi","Synaptomys","cooperi","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Syncerus_caffer","Cetartiodactyla","Bovidae","Syncerus","caffer","Syncerus","caffer","Syncerus","caffer","Syncerus","caffer","000 Exact match","000 None","No","Version 1.0","Yes","2",8,4938,NA,NA,NA,NA
"Syntheosciurus_brochus","Rodentia","Sciuridae","Syntheosciurus","brochus","Syntheosciurus","brochus","Syntheosciurus","brochus","Syntheosciurus","brochus","000 Exact match","000 None","No","Version 1.0","Yes","2",2,1050,NA,NA,NA,NA
"Tachyglossus_aculeatus","Monotremata","Tachyglossidae","Tachyglossus","aculeatus","Tachyglossus","aculeatus","Tachyglossus","aculeatus","Tachyglossus","aculeatus","000 Exact match","000 None","No","Version 1.0","Yes","4",0,0,"Sister to  Zaglossus","Australian Mammalogy 21: 1:45 (1999)",NA,NA
"Tachyoryctes_macrocephalus","Rodentia","Spalacidae","Tachyoryctes","macrocephalus","Tachyoryctes","macrocephalus","Tachyoryctes","macrocephalus","Tachyoryctes","macrocephalus","000 Exact match","000 None","Yes","Version 1.1","Yes","4",0,0,"Sister to another species in the genus ","Taxonomy",NA,NA
"Tachyoryctes_splendens","Rodentia","Spalacidae","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","spalacinus","000 Species is a synonym of a species accepted by us","000 None","Yes","Version 1.1","Yes","2",4,4226,NA,NA,NA,NA
"Tachyoryctes_splendens","Rodentia","Spalacidae","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","naivashae","000 Species is a synonym of a species accepted by us","000 None","Yes","Version 1.1","Yes","2",4,4226,NA,NA,NA,NA
"Tachyoryctes_splendens","Rodentia","Spalacidae","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","ankoliae","000 Species is a synonym of a species accepted by us","000 None","Yes","Version 1.1","Yes","2",4,4226,NA,NA,NA,NA
"Tachyoryctes_splendens","Rodentia","Spalacidae","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","ibeanus","000 Species is a synonym of a species accepted by us","000 None","Yes","Version 1.1","Yes","2",4,4226,NA,NA,NA,NA
"Tachyoryctes_splendens","Rodentia","Spalacidae","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","daemon","000 Species is a synonym of a species accepted by us","000 None","Yes","Version 1.1","Yes","2",4,4226,NA,NA,NA,NA
"Tachyoryctes_splendens","Rodentia","Spalacidae","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","rex","000 Species is a synonym of a species accepted by us","000 None","Yes","Version 1.1","Yes","2",4,4226,NA,NA,NA,NA
"Tachyoryctes_splendens","Rodentia","Spalacidae","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","ruandae","000 Species is a synonym of a species accepted by us","000 None","Yes","Version 1.1","Yes","2",4,4226,NA,NA,NA,NA
"Tachyoryctes_splendens","Rodentia","Spalacidae","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","splendens","000 Exact match","000 None","Yes","Version 1.1","Yes","2",4,4226,NA,NA,NA,NA
"Tachyoryctes_splendens","Rodentia","Spalacidae","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","annectens","000 Species is a synonym of a species accepted by us","000 None","Yes","Version 1.1","Yes","2",4,4226,NA,NA,NA,NA
"Tachyoryctes_splendens","Rodentia","Spalacidae","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","audax","000 Species is a synonym of a species accepted by us","000 None","Yes","Version 1.1","Yes","2",4,4226,NA,NA,NA,NA
"Tachyoryctes_splendens","Rodentia","Spalacidae","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","splendens","Tachyoryctes","ruddi","000 Species is a synonym of a species accepted by us","000 None","Yes","Version 1.1","Yes","2",4,4226,NA,NA,NA,NA
